pid,s1_dwgt,s1_best_age_yrs,s1_age_intervals,s1_best_dob_m,s1_best_dob_y,s1_best_race,s1_best_gen,s1_empl,s1_locklevnat,s1_geo2011,s1_dc2011,s1_mdbdc2011,s1_prov2011,s1_intrv_c,s1_intrv_gen,s1_intrv_race,s1_intrv_dob_y,s1_intrv_lng1,s1_intrv_lng2,s1_intrv_lng3,s1_intrv_lng4,s1_intrv_lng5,s1_intrv_edu,s1_intrv_position,s1_intrv_years_exp_oth
"121973,5577.523170273019,21,1,4,2000,1,2,1,1,2,831,""DC31"",8,888,1,1,1993,6,11,3,5,,12,2,0"
"121974,179.8960661850438,32,1,5,1989,1,1,1,1,1,934,""DC34"",9,890,2,1,1996,6,4,11,,,12,2,0"
"121976,2139.791309019868,46,2,7,1975,1,2,0,1,-9,-9,""-9"",4,890,2,1,1996,6,4,11,,,12,2,0"
"122053,847.2010979006103,38,2,5,1983,1,1,1,1,-9,-9,""-9"",8,854,2,1,1991,4,11,6,3,,26,2,0"
"122060,3898.215391091078,38,2,11,1983,1,2,1,1,2,799,""TSH"",7,809,1,2,1983,10,11,,,,12,2,2"
"122079,6275.237387500658,30,1,5,1991,1,2,1,1,2,798,""JHB"",7,857,2,1,1987,2,5,11,,,29,2,5"
"122112,13027.03033810609,30,1,8,1991,3,2,0,1,2,523,""DC23"",5,856,2,1,1986,3,11,5,9,,12,2,0"
"122163,7866.625621759375,41,2,1,1980,1,1,0,1,-9,-9,""-9"",6,873,1,1,1997,1,11,3,,,12,2,0"
"122179,251.2809110788908,47,2,11,1974,1,1,0,1,2,309,""DC9"",3,827,2,2,1999,10,11,,,,12,2,1"
"122213,5967.612256781626,58,3,1,1963,1,2,1,1,1,832,""DC32"",8,810,2,1,1993,6,4,5,11,,27,2,3"
"122250,1866.032111937463,30,1,1,1991,1,2,1,1,2,639,""DC39"",6,867,2,1,1997,4,6,11,1,3,32,2,0"
"122258,3596.670572273647,45,2,12,1976,1,1,1,1,2,199,""CPT"",1,823,1,1,1995,6,11,1,3,,32,2,4"
"122318,11147.64027906139,30,1,11,1991,1,1,-8,1,2,798,""JHB"",7,878,2,4,1970,11,10,,,,26,2,0"
"122370,6520.684958069316,21,1,2,2000,1,1,0,1,2,499,""MAN"",4,808,2,1,1995,4,6,11,3,,12,2,4"
"122466,670.804554183062,26,1,11,1995,1,1,0,1,2,215,""DC15"",2,828,2,1,-3,11,,,,,12,2,1"
"122511,4280.492586792947,39,2,-8,1982,1,2,1,1,2,260,""BUF"",2,887,1,1,1986,2,3,11,,,26,2,1"
"122529,942.9241264715912,21,1,11,2000,1,2,0,1,-9,-9,""-9"",2,886,1,1,1997,4,11,3,,,12,2,0"
"122549,349.8178388083459,31,1,9,1990,1,1,1,1,2,936,""DC36"",9,873,1,1,1997,1,11,3,,,12,2,0"
"122564,6199.941786790062,45,2,8,1976,2,1,1,1,2,199,""CPT"",1,847,2,1,1987,11,6,3,,,26,2,0"
"122588,33572.25837296388,28,1,9,1993,1,2,0,1,2,556,""DC26"",5,830,2,1,1995,3,6,11,,,6,2,0"
"122617,4006.457575129475,48,2,10,1973,1,2,-8,1,-9,-9,""-9"",2,871,1,1,1994,2,3,11,6,,26,2,2"
"122628,13987.81540528042,29,1,8,1992,1,2,1,1,2,742,""DC42"",7,855,2,1,1987,6,4,11,,,12,2,5"
"122629,24674.8729221265,29,1,8,1992,2,1,1,1,2,102,""DC2"",1,824,2,2,1973,10,11,,,,12,2,10"
"122640,4362.788182236145,67,4,11,1954,1,2,0,1,2,799,""TSH"",7,830,2,1,1995,3,6,11,,,6,2,0"
"122680,12219.73367048528,28,1,5,1993,1,1,1,1,1,935,""DC35"",9,817,2,1,1984,4,11,,,,11,2,0"
"122681,13987.81540528042,28,1,9,1993,1,2,1,1,2,799,""TSH"",7,823,1,1,1995,6,11,1,3,,32,2,4"
"122703,1542.905298185388,61,4,10,1960,1,2,0,1,2,199,""CPT"",1,876,2,2,1989,10,11,,,,11,2,12"
"122704,7168.758880798529,60,4,12,1961,1,2,0,1,2,640,""DC40"",6,817,2,1,1984,4,11,,,,11,2,0"
"122726,1039.942473145466,40,2,6,1981,1,1,1,1,2,936,""DC36"",9,867,2,1,1997,4,6,11,1,3,32,2,0"
"122747,6275.237387500658,32,1,-8,1989,1,1,1,1,2,798,""JHB"",7,882,1,1,1994,11,6,,,,12,2,2"
"122811,5084.782051148098,27,1,4,1994,1,2,0,1,2,420,""DC20"",4,822,2,1,1985,6,11,10,3,,12,2,0"
"122842,2159.658147370428,57,3,-8,1969,1,1,0,1,3,832,""DC32"",8,810,2,1,1993,6,4,5,11,,27,2,3"
"122869,14592.93160088618,32,1,-9,1988,1,1,0,1,2,797,""EKU"",7,847,2,1,1987,11,6,3,,,26,2,0"
"122918,8767.770560405741,26,1,10,1995,2,2,1,1,2,199,""CPT"",1,847,2,1,1987,11,6,3,,,26,2,0"
"122951,5949.26341520236,60,4,9,1961,1,1,0,1,2,742,""DC42"",7,889,2,1,1991,6,11,5,3,,12,2,8"
"122994,1573.343566208328,51,3,6,1970,4,1,0,1,3,748,""DC48"",7,817,2,1,1984,4,11,,,,11,2,0"
"123011,8332.208303358739,29,1,3,1992,1,2,1,1,2,307,""DC7"",3,846,2,1,1996,8,11,,,,25,-3,0"
"123040,5860.406664168729,22,1,7,1999,1,1,1,1,2,799,""TSH"",7,877,1,1,1987,3,11,4,,,12,2,5"
"123044,6074.433807154629,-8,-8,-8,-8,1,1,1,1,2,213,""DC13"",2,815,2,1,1984,3,11,6,,,12,2,0"
"123118,3623.621107299649,26,1,5,1995,1,2,1,1,2,499,""MAN"",4,846,2,1,1996,8,11,,,,25,-3,0"
"123145,7926.364262206375,-8,-8,-8,-8,4,1,1,1,-9,-9,""-9"",5,846,2,1,1996,8,11,,,,25,-3,0"
"123166,11147.64027906139,32,1,1,1989,1,1,1,1,2,799,""TSH"",7,885,1,1,1995,4,9,6,11,,26,2,3"
"123187,11875.19454537025,24,1,3,1997,1,1,1,1,1,527,""DC27"",5,846,2,1,1996,8,11,,,,25,-3,0"
"123248,7666.133932950889,32,1,4,1989,1,2,0,1,2,299,""NMA"",2,873,1,1,1997,1,11,3,,,12,2,0"
"123260,2276.424467726778,34,1,11,1987,1,2,1,1,2,798,""JHB"",7,884,1,1,1986,2,3,11,,,12,2,14"
"123265,6631.618338615552,29,1,1,1992,1,1,0,1,2,830,""DC30"",8,805,2,1,1991,6,4,11,,,25,2,5"
"123375,14935.18320889659,37,2,4,1984,1,2,1,1,1,213,""DC13"",2,887,1,1,1986,2,3,11,,,26,2,1"
"123433,1790.88201665002,54,3,3,1967,1,1,1,1,3,528,""DC28"",5,887,1,1,1986,2,3,11,,,26,2,1"
"123444,4201.996475427875,53,3,3,1968,1,1,1,1,2,797,""EKU"",7,850,2,1,1990,4,11,6,10,,27,2,1"
"123456,6275.237387500658,35,2,7,1986,1,2,0,1,3,798,""JHB"",7,885,1,1,1995,4,9,6,11,,26,2,3"
"123460,847.2010979006103,38,2,-8,1983,4,1,1,1,-9,-9,""-9"",1,832,1,1,1982,11,6,,,,25,2,6"
"123462,5949.26341520236,59,3,3,1962,1,1,1,1,2,638,""DC38"",6,829,1,1,1998,6,11,,,,12,2,0"
"123480,3623.621107299649,37,2,4,1984,1,1,1,1,1,345,""DC45"",3,812,2,1,1999,6,11,,,,12,2,0"
"123523,4118.322076260632,38,2,8,1983,1,2,1,1,2,799,""TSH"",7,882,1,1,1994,11,6,,,,12,2,2"
"123533,191.1345351564739,37,2,10,1984,2,1,0,1,2,830,""DC30"",8,805,2,1,1991,6,4,11,,,25,2,5"
"123552,9542.617473896096,42,2,2,1979,5,2,0,1,2,936,""DC36"",9,836,2,1,1974,11,3,2,5,,26,2,0"
"123608,1047.268506749651,26,1,10,1995,2,1,1,1,2,104,""DC4"",1,889,2,1,1991,6,11,5,3,,12,2,8"
"123627,13987.81540528042,28,1,3,1993,1,2,1,1,-9,-9,""-9"",8,842,2,1,1999,4,8,11,3,,12,2,0"
"123630,3333.095655785117,30,1,6,1991,4,1,1,1,2,199,""CPT"",1,805,2,1,1991,6,4,11,,,25,2,5"
"123650,6595.395788399816,25,1,8,1996,1,1,1,1,-9,-9,""-9"",8,809,1,2,1983,10,11,,,,12,2,2"
"123652,1349.937977474141,36,2,8,1985,1,1,0,1,2,199,""CPT"",1,815,2,1,1984,3,11,6,,,12,2,0"
"123722,8372.059760866161,30,1,8,1991,4,2,1,1,-9,-9,""-9"",6,854,2,1,1991,4,11,6,3,,26,2,0"
"123724,3321.356275269359,58,3,5,1963,1,2,1,1,2,640,""DC40"",6,804,1,1,1996,6,4,3,11,,12,2,2"
"123768,11713.20574266651,46,2,8,1975,2,2,1,1,2,799,""TSH"",7,829,1,1,1998,6,11,,,,12,2,0"
"123796,6537.069391555775,29,1,7,1992,2,1,1,1,2,199,""CPT"",1,850,2,1,1990,4,11,6,10,,27,2,1"
"123806,6126.619283871191,70,4,10,1951,1,2,0,1,2,199,""CPT"",1,840,2,1,1986,11,3,4,,,12,2,6"
"123825,2873.688466590241,23,1,5,1998,1,1,1,1,2,799,""TSH"",7,888,1,1,1993,6,11,3,5,,12,2,0"
"123837,6275.237387500658,20,1,11,2001,1,1,1,1,2,797,""EKU"",7,830,2,1,1995,3,6,11,,,6,2,0"
"123852,33572.25837296388,32,1,-8,1989,1,1,1,1,2,522,""DC22"",5,882,1,1,1994,11,6,,,,12,2,2"
"123859,2158.638915514583,70,4,1,1951,1,1,0,1,-9,-9,""-9"",7,829,1,1,1998,6,11,,,,12,2,0"
"123881,14592.93160088618,26,1,5,1995,1,1,1,1,2,637,""DC37"",6,830,2,1,1995,3,6,11,,,6,2,0"
"123889,3321.356275269359,54,3,8,1967,1,1,1,1,2,638,""DC38"",6,874,2,1,1986,2,11,6,,,25,2,0"
"123905,3811.6212852296,27,1,9,1994,1,2,1,1,2,798,""JHB"",7,846,2,1,1996,8,11,,,,25,-3,0"
"123932,4362.788182236145,67,4,5,1954,1,1,0,1,-9,-9,""-9"",7,800,2,1,1980,2,11,3,6,1,12,2,0"
"123995,5182.699831094636,58,3,4,1963,1,2,1,1,3,523,""DC23"",5,883,1,1,1986,3,11,,,,25,2,4"
"124110,33572.25837296388,32,1,3,1989,1,2,0,1,2,523,""DC23"",5,826,2,1,1993,4,11,3,5,6,27,2,1"
"124156,6695.891825999221,-8,-8,-8,-8,-8,1,-8,1,-9,-9,""-9"",7,830,2,1,1995,3,6,11,,,6,2,0"
"124162,1353.03246479486,89,4,3,1932,4,2,0,1,2,199,""CPT"",1,881,1,1,1987,2,11,3,,,26,2,0"
"124206,13987.81540528042,34,1,9,1987,1,1,1,1,2,799,""TSH"",7,852,2,1,1996,8,11,,,,18,2,0"
"124231,4362.788182236145,61,4,8,1960,1,1,1,1,2,742,""DC42"",7,852,2,1,1996,8,11,,,,18,2,0"
"124239,136.1270638253789,-8,-8,-8,-8,1,1,0,1,-8,-8,""-8"",-8,846,2,1,1996,8,11,,,,25,-3,0"
"124248,6583.585280169884,37,2,-8,1984,1,1,0,1,2,309,""DC9"",3,887,1,1,1986,2,3,11,,,26,2,1"
"124272,6520.684958069316,23,1,-8,1998,1,1,1,1,-9,-9,""-9"",7,805,2,1,1991,6,4,11,,,25,2,5"
"124283,20880.35497763434,27,1,9,1994,1,2,1,1,2,797,""EKU"",7,881,1,1,1987,2,11,3,,,26,2,0"
"124313,26191.86540809616,35,2,-8,1986,1,1,1,1,2,599,""ETH"",5,874,2,1,1986,2,11,6,,,25,2,0"
"124319,1349.937977474141,45,2,8,1976,2,1,1,1,2,199,""CPT"",1,847,2,1,1987,11,6,3,,,26,2,0"
"124342,5577.523170273019,52,3,2,1969,1,2,0,1,2,260,""BUF"",2,807,1,1,1986,1,3,2,4,6,25,2,0"
"124410,7524.928799727811,25,1,6,1996,1,2,0,1,2,831,""DC31"",8,862,2,1,1995,4,11,,,,11,2,0"
"124448,13987.81540528042,32,1,4,1989,1,2,1,1,2,798,""JHB"",7,850,2,1,1990,4,11,6,10,,27,2,1"
"124479,595.2375658047623,25,1,8,1996,1,1,0,1,2,947,""DC47"",9,804,1,1,1996,6,4,3,11,,12,2,2"
"124573,1951.774621137085,23,1,8,1998,1,1,0,1,2,638,""DC38"",6,873,1,1,1997,1,11,3,,,12,2,0"
"124577,4866.1260541256,37,2,12,1984,1,1,1,1,2,830,""DC30"",8,882,1,1,1994,11,6,,,,12,2,2"
"124586,4201.996475427875,39,2,5,1982,1,2,1,1,2,599,""ETH"",5,874,2,1,1986,2,11,6,,,25,2,0"
"124603,16110.94029587878,35,2,6,1986,1,2,0,1,2,831,""DC31"",8,856,2,1,1986,3,11,5,9,,12,2,0"
"124614,10083.47340240762,27,1,9,1994,1,1,0,1,-9,-9,""-9"",6,802,2,1,2001,6,4,11,,,12,2,0"
"124621,2997.282828509869,31,1,6,1990,2,2,0,1,2,308,""DC8"",3,885,1,1,1995,4,9,6,11,,26,2,3"
"124637,4201.996475427875,37,2,-8,1984,1,1,0,1,-9,-9,""-9"",5,802,2,1,2001,6,4,11,,,12,2,0"
"124678,4280.492586792947,32,1,9,1989,1,2,0,1,-9,-9,""-9"",2,863,2,1,1996,1,11,3,,,12,2,1"
"124700,2610.649265048553,75,4,7,1946,4,2,0,1,2,797,""EKU"",7,821,2,1,1997,11,5,4,6,,12,2,1"
"124705,795.2501455856169,34,1,6,1987,1,2,1,1,2,418,""DC18"",4,877,1,1,1987,3,11,4,,,12,2,5"
"124741,18824.16774688012,45,2,12,1976,1,1,1,1,-9,-9,""-9"",4,800,2,1,1980,2,11,3,6,1,12,2,0"
"124763,1416.109049043284,67,4,4,1954,1,2,0,1,2,832,""DC32"",8,879,2,1,1990,4,11,3,6,,12,2,3"
"124782,12219.73367048528,21,1,9,2000,1,1,0,1,1,933,""DC33"",9,846,2,1,1996,8,11,,,,25,-3,0"
"124862,11147.64027906139,35,2,-8,1986,1,1,1,1,2,798,""JHB"",7,821,2,1,1997,11,5,4,6,,12,2,1"
"124901,4572.928541210504,29,1,-8,1992,1,1,1,1,2,599,""ETH"",5,857,2,1,1987,2,5,11,,,29,2,5"
"124903,7073.243847584515,37,2,-8,1984,1,1,1,1,2,935,""DC35"",9,879,2,1,1990,4,11,3,6,,12,2,3"
"124919,4785.27551274488,34,1,-9,1987,1,1,1,1,2,637,""DC37"",6,841,2,1,1991,6,11,1,3,,33,2,0"
"124943,1699.856831822879,34,1,3,1987,4,1,1,1,2,935,""DC35"",9,878,2,4,1970,11,10,,,,26,2,0"
"124957,1150.474358072003,61,4,12,1960,2,1,1,1,2,832,""DC32"",8,881,1,1,1987,2,11,3,,,26,2,0"
"124964,3690.229414610984,18,1,-8,2003,1,2,0,1,2,935,""DC35"",9,872,1,1,1972,5,6,11,3,,25,2,0"
"125044,9058.508467001671,62,4,12,1959,1,2,1,1,2,748,""DC48"",7,817,2,1,1984,4,11,,,,11,2,0"
"125046,1159.68011067429,57,3,11,1964,2,1,1,1,-9,-9,""-9"",1,879,2,1,1990,4,11,3,6,,12,2,3"
"125117,1465.305399060988,61,4,8,1960,1,2,1,1,3,742,""DC42"",7,829,1,1,1998,6,11,,,,12,2,0"
"125144,4047.505046495447,51,3,11,1970,1,1,1,1,1,260,""BUF"",2,884,1,1,1986,2,3,11,,,12,2,14"
"125164,2184.392320254188,47,2,12,1973,1,2,0,1,2,934,""DC34"",9,856,2,1,1986,3,11,5,9,,12,2,0"
"125170,615.9397925068824,31,1,2,1990,1,1,0,1,2,831,""DC31"",8,848,2,1,1995,4,11,,,,12,2,0"
"125222,632.7452875202199,25,1,12,1996,2,2,0,1,2,308,""DC8"",3,847,2,1,1987,11,6,3,,,26,2,0"
"125238,6537.069391555775,25,1,12,1996,1,1,1,1,-9,-9,""-9"",4,802,2,1,2001,6,4,11,,,12,2,0"
"125315,14592.93160088618,27,1,12,1994,1,2,0,1,1,637,""DC37"",6,815,2,1,1984,3,11,6,,,12,2,0"
"125319,11147.64027906139,32,1,7,1989,1,1,1,1,-9,-9,""-9"",6,873,1,1,1997,1,11,3,,,12,2,0"
"125321,11147.64027906139,54,3,7,1967,1,2,0,1,2,799,""TSH"",7,863,2,1,1996,1,11,3,,,12,2,1"
"125349,908.1408393049782,52,3,-8,1972,4,2,1,1,2,637,""DC37"",6,809,1,2,1983,10,11,,,,12,2,2"
"125432,6094.608415897959,47,2,11,1974,2,2,1,1,2,199,""CPT"",1,876,2,2,1989,10,11,,,,11,2,12"
"125461,2276.424467726778,50,3,-9,1969,1,1,1,1,2,797,""EKU"",7,845,1,1,1997,2,11,10,,,12,2,0"
"125483,1949.668912942912,44,2,2,1977,1,1,0,1,-9,-9,""-9"",2,878,2,4,1970,11,10,,,,26,2,0"
"125501,9100.400538268243,38,2,1,1983,2,2,0,1,2,199,""CPT"",1,808,2,1,1995,4,6,11,3,,12,2,4"
"125522,131.9410124247313,39,2,9,1982,1,1,1,1,2,934,""DC34"",9,808,2,1,1995,4,6,11,3,,12,2,4"
"125532,95.01535639390671,59,3,2,1962,1,1,1,1,1,934,""DC34"",9,846,2,1,1996,8,11,,,,25,-3,0"
"125553,8075.334551743592,51,3,7,1970,3,1,0,1,2,559,""DC29"",5,804,1,1,1996,6,4,3,11,,12,2,2"
"125581,2276.424467726778,58,3,5,1963,1,2,1,1,2,798,""JHB"",7,800,2,1,1980,2,11,3,6,1,12,2,0"
"125586,2058.215273298233,56,3,12,1965,1,2,1,1,-9,-9,""-9"",4,862,2,1,1995,4,11,,,,11,2,0"
"125597,2966.241933872632,-8,-8,-8,-8,1,1,-8,1,-8,-8,""-8"",-8,836,2,1,1974,11,3,2,5,,26,2,0"
"125606,698.1702117049472,42,2,12,1979,2,2,1,1,2,599,""ETH"",5,889,2,1,1991,6,11,5,3,,12,2,8"
"125617,125.3395114596969,51,3,4,1970,1,2,1,1,-9,-9,""-9"",4,846,2,1,1996,8,11,,,,25,-3,0"
"125681,1349.937977474141,39,2,-8,1982,1,2,1,1,2,199,""CPT"",1,871,1,1,1994,2,3,11,6,,26,2,2"
"125773,3596.670572273647,41,2,2,1980,1,1,-9,1,2,798,""JHB"",7,862,2,1,1995,4,11,,,,11,2,0"
"125792,4280.492586792947,41,2,12,1980,1,1,0,1,1,244,""DC44"",2,856,2,1,1986,3,11,5,9,,12,2,0"
"125847,3333.095655785117,26,1,5,1995,2,2,-8,1,2,199,""CPT"",1,804,1,1,1996,6,4,3,11,,12,2,2"
"125855,2780.57835944569,50,3,-8,1971,1,2,1,1,2,798,""JHB"",7,801,2,1,1988,2,3,11,,,11,2,1"
"125874,11010.55434000467,39,2,1,1982,1,1,1,1,-9,-9,""-9"",8,842,2,1,1999,4,8,11,3,,12,2,0"
"125926,2030.831656801033,53,3,4,1968,1,1,1,1,-9,-9,""-9"",4,862,2,1,1995,4,11,,,,11,2,0"
"125951,2050.274482975205,59,3,8,1962,4,1,1,1,2,309,""DC9"",3,829,1,1,1998,6,11,,,,12,2,0"
"126031,20880.35497763434,30,1,12,1991,1,2,0,1,2,799,""TSH"",7,841,2,1,1991,6,11,1,3,,33,2,0"
"126046,4022.737256101113,27,1,11,1994,2,1,1,1,-9,-9,""-9"",2,884,1,1,1986,2,3,11,,,12,2,14"
"126074,1465.305399060988,72,4,1,1949,1,1,1,1,2,799,""TSH"",7,850,2,1,1990,4,11,6,10,,27,2,1"
"126114,3596.670572273647,35,2,8,1986,1,1,1,1,-9,-9,""-9"",2,868,2,1,2001,4,11,9,3,,12,2,1"
"126194,5854.495231348619,34,1,6,1987,1,1,1,1,2,830,""DC30"",8,850,2,1,1990,4,11,6,10,,27,2,1"
"126200,6583.585280169884,47,2,11,1974,1,2,0,1,2,309,""DC9"",3,881,1,1,1987,2,11,3,,,26,2,0"
"126220,424.7989296498585,59,3,7,1962,1,1,-8,1,-9,-9,""-9"",1,854,2,1,1991,4,11,6,3,,26,2,0"
"126263,595.2375658047623,23,1,9,1998,1,2,1,1,1,947,""DC47"",9,831,1,1,1993,4,11,,,,12,2,2"
"126265,20880.35497763434,30,1,6,1991,1,2,1,1,2,797,""EKU"",7,888,1,1,1993,6,11,3,5,,12,2,0"
"126273,2308.79273656695,51,3,-8,1970,1,2,1,1,2,799,""TSH"",7,853,2,1,1999,6,4,11,,,27,2,0"
"126275,9115.676796236115,49,2,12,1972,1,1,1,1,-9,-9,""-9"",5,856,2,1,1986,3,11,5,9,,12,2,0"
"126321,1084.328414675459,36,2,4,1985,1,1,1,1,2,101,""DC1"",1,873,1,1,1997,1,11,3,,,12,2,0"
"126344,7666.133932950889,22,1,8,1999,1,1,1,1,-9,-9,""-9"",2,830,2,1,1995,3,6,11,,,6,2,0"
"126396,2276.424467726778,36,2,-9,1985,1,2,0,1,2,528,""DC28"",5,829,1,1,1998,6,11,,,,12,2,0"
"126429,4304.084268949053,34,1,12,1986,1,2,1,1,2,798,""JHB"",7,873,1,1,1997,1,11,3,,,12,2,0"
"126434,706.8140140013271,73,4,8,1948,1,2,0,1,2,499,""MAN"",4,879,2,1,1990,4,11,3,6,,12,2,3"
"126491,12219.73367048528,51,3,7,1970,1,1,1,1,-9,-9,""-9"",9,873,1,1,1997,1,11,3,,,12,2,0"
"126504,4280.492586792947,-9,-9,-9,-9,1,2,-9,1,-9,-9,""-9"",2,886,1,1,1997,4,11,3,,,12,2,0"
"126595,20880.35497763434,30,1,10,1991,1,1,1,1,2,831,""DC31"",8,877,1,1,1987,3,11,4,,,12,2,5"
"126630,1465.305399060988,-8,-8,-8,-8,1,2,0,1,-9,-9,""-9"",6,807,1,1,1986,1,3,2,4,6,25,2,0"
"126645,13987.81540528042,30,1,11,1991,1,2,1,1,2,798,""JHB"",7,804,1,1,1996,6,4,3,11,,12,2,2"
"126743,2139.791309019868,28,1,8,1993,1,1,0,1,2,499,""MAN"",4,832,1,1,1982,11,6,,,,25,2,6"
"126751,938.0680970658409,35,2,12,1986,1,1,1,1,3,799,""TSH"",7,832,1,1,1982,11,6,,,,25,2,6"
"126768,13027.03033810609,30,1,3,1991,4,1,1,1,-9,-9,""-9"",5,829,1,1,1998,6,11,,,,12,2,0"
"126794,7073.243847584515,37,2,3,1984,1,1,0,1,1,947,""DC47"",9,817,2,1,1984,4,11,,,,11,2,0"
"126806,5216.558201114694,46,2,2,1975,1,2,0,1,2,543,""DC43"",5,887,1,1,1986,2,3,11,,,26,2,1"
"126849,11147.64027906139,31,1,4,1990,1,1,1,1,2,299,""NMA"",2,846,2,1,1996,8,11,,,,25,-3,0"
"126872,5577.523170273019,56,3,3,1965,1,2,0,1,1,212,""DC12"",2,801,2,1,1988,2,3,11,,,11,2,1"
"126949,1018.856023703971,49,2,2,1972,1,1,1,1,2,499,""MAN"",4,821,2,1,1997,11,5,4,6,,12,2,1"
"127011,5967.612256781626,48,2,7,1973,1,1,1,1,2,419,""DC19"",4,841,2,1,1991,6,11,1,3,,33,2,0"
"127039,4866.1260541256,35,2,12,1986,1,1,0,1,2,947,""DC47"",9,848,2,1,1995,4,11,,,,12,2,0"
"127052,8383.159043147612,28,1,3,1993,1,1,1,1,2,299,""NMA"",2,827,2,2,1999,10,11,,,,12,2,1"
"127087,4362.788182236145,72,4,-8,1949,1,2,0,1,-9,-9,""-9"",6,880,1,1,1994,3,11,9,7,10,33,2,0"
"127135,251.2809110788908,35,2,7,1986,1,2,0,1,2,797,""EKU"",7,846,2,1,1996,8,11,,,,25,-3,0"
"127137,4908.976155652709,30,1,5,1991,3,2,1,1,2,599,""ETH"",5,808,2,1,1995,4,6,11,3,,12,2,4"
"127175,12205.53571586513,47,2,-8,1974,1,1,1,1,3,798,""JHB"",7,836,2,1,1974,11,3,2,5,,26,2,0"
"127216,6275.237387500658,37,2,8,1984,1,2,1,1,2,798,""JHB"",7,818,2,1,1986,5,4,11,,,12,2,2"
"127225,2159.658147370428,53,3,5,1968,1,1,1,1,1,832,""DC32"",8,801,2,1,1988,2,3,11,,,11,2,1"
"127246,179.8960661850438,31,1,6,1990,1,1,0,1,1,947,""DC47"",9,862,2,1,1995,4,11,,,,11,2,0"
"127254,11713.20574266651,48,2,12,1973,1,2,1,1,2,798,""JHB"",7,830,2,1,1995,3,6,11,,,6,2,0"
"127274,1790.88201665002,25,1,-9,1996,1,1,0,1,2,798,""JHB"",7,875,1,1,1997,4,11,6,3,,12,2,0"
"127296,2289.868036514404,27,1,5,1994,1,2,0,1,-9,-9,""-9"",6,820,2,1,1989,4,11,3,9,5,24,2,0"
"127310,130.5352415252341,58,3,5,1963,4,2,0,1,2,748,""DC48"",7,873,1,1,1997,1,11,3,,,12,2,0"
"127327,4118.322076260632,46,2,5,1975,3,1,1,1,2,798,""JHB"",7,882,1,1,1994,11,6,,,,12,2,2"
"127372,5860.406664168729,27,1,1,1994,1,2,1,1,2,599,""ETH"",5,800,2,1,1980,2,11,3,6,1,12,2,0"
"127389,10083.47340240762,31,1,3,1990,1,2,1,1,2,637,""DC37"",6,879,2,1,1990,4,11,3,6,,12,2,3"
"127403,4572.928541210504,34,1,7,1987,1,1,1,1,-9,-9,""-9"",5,854,2,1,1991,4,11,6,3,,26,2,0"
"127447,7073.243847584515,49,2,8,1972,1,1,0,1,-9,-9,""-9"",9,808,2,1,1995,4,6,11,3,,12,2,4"
"127476,698.1702117049472,38,2,10,1983,1,1,1,1,2,199,""CPT"",1,874,2,1,1986,2,11,6,,,25,2,0"
"127498,65.89893306874276,55,3,2,1966,4,1,1,1,2,499,""MAN"",4,830,2,1,1995,3,6,11,,,6,2,0"
"127500,4362.788182236145,19,1,6,2002,4,2,1,1,2,799,""TSH"",7,821,2,1,1997,11,5,4,6,,12,2,1"
"127569,178.5843701478286,52,3,1,1969,1,1,0,1,2,599,""ETH"",5,867,2,1,1997,4,6,11,1,3,32,2,0"
"127590,61.36365193195029,33,1,6,1988,1,1,1,1,-9,-9,""-9"",7,809,1,2,1983,10,11,,,,12,2,2"
"127600,11712.57142214348,29,1,5,1992,1,2,0,1,2,742,""DC42"",7,851,2,1,1987,6,11,,,,12,2,4"
"127608,2184.392320254188,48,2,9,1973,1,1,0,1,2,936,""DC36"",9,856,2,1,1986,3,11,5,9,,12,2,0"
"127705,1517.141325526944,36,2,6,1985,1,2,1,1,-9,-9,""-9"",7,802,2,1,2001,6,4,11,,,12,2,0"
"127750,512.2978477303059,63,4,8,1958,1,2,0,1,2,742,""DC42"",7,885,1,1,1995,4,9,6,11,,26,2,3"
"127844,124.486997426649,32,1,3,1989,1,2,1,1,2,799,""TSH"",7,811,1,1,2001,9,3,11,,,12,2,0"
"127871,1517.141325526944,57,3,7,1964,4,1,1,1,2,637,""DC37"",6,878,2,4,1970,11,10,,,,26,2,0"
"127906,5746.152248238099,56,3,9,1965,1,1,1,1,2,799,""TSH"",7,879,2,1,1990,4,11,3,6,,12,2,3"
"127920,2778.555692584109,50,3,2,1971,1,2,0,1,2,935,""DC35"",9,850,2,1,1990,4,11,6,10,,27,2,1"
"127925,8372.059760866161,30,1,2,1991,1,1,1,1,2,640,""DC40"",6,855,2,1,1987,6,4,11,,,12,2,5"
"128017,6203.666775154566,60,4,4,1961,1,1,0,1,-9,-9,""-9"",4,802,2,1,2001,6,4,11,,,12,2,0"
"128057,1465.305399060988,60,4,9,1961,1,1,0,1,2,798,""JHB"",7,853,2,1,1999,6,4,11,,,27,2,0"
"128152,838.3662883049316,41,2,12,1980,4,2,1,1,2,831,""DC31"",8,882,1,1,1994,11,6,,,,12,2,2"
"128163,10083.47340240762,20,1,1,2001,1,1,0,1,2,555,""DC25"",5,823,1,1,1995,6,11,1,3,,32,2,4"
"128213,2139.791309019868,36,2,12,1985,1,2,0,1,2,499,""MAN"",4,867,2,1,1997,4,6,11,1,3,32,2,0"
